DATETIME,price
1994-12-30 23:00:00,45.5625
1995-01-03 23:00:00,45.78125
1995-01-04 23:00:00,46
1995-01-05 23:00:00,46
1995-01-06 23:00:00,46.046875
1995-01-09 23:00:00,46.09375
1995-01-10 23:00:00,46.140625
1995-01-11 23:00:00,46.171875
1995-01-12 23:00:00,46.1875
1995-01-13 23:00:00,46.734375
1995-01-16 23:00:00,47.015625
1995-01-17 23:00:00,47.03125
1995-01-18 23:00:00,46.984375
1995-01-19 23:00:00,46.71875
1995-01-20 23:00:00,46.546875
1995-01-23 23:00:00,46.6875
1995-01-24 23:00:00,46.75
1995-01-25 23:00:00,46.875
1995-01-26 23:00:00,46.921875
1995-01-27 23:00:00,47.109375
1995-01-30 23:00:00,46.90625
1995-01-31 23:00:00,47.09375
1995-02-01 23:00:00,47.078125
1995-02-02 23:00:00,47.359375
1995-02-03 23:00:00,48.03125
1995-02-06 23:00:00,48.234375
1995-02-07 23:00:00,48.296875
1995-02-08 23:00:00,48.296875
1995-02-09 23:00:00,48.296875
1995-02-10 23:00:00,48.359375
1995-02-13 23:00:00,48.375
1995-02-14 23:00:00,48.4375
1995-02-15 23:00:00,48.703125
1995-02-16 23:00:00,48.640625
1995-02-17 23:00:00,48.453125
1995-02-21 23:00:00,48.4375
1995-02-22 23:00:00,48.796875
1995-02-23 23:00:00,48.875
1995-02-24 23:00:00,49
1995-02-27 23:00:00,48.609375
1995-02-28 23:00:00,49.015625
1995-03-01 23:00:00,48.703125
1995-03-02 23:00:00,48.765625
1995-03-03 23:00:00,48.78125
1995-03-06 23:00:00,48.8125
1995-03-07 23:00:00,48.4375
1995-03-08 23:00:00,48.5625
1995-03-09 23:00:00,48.546875
1995-03-10 23:00:00,49.265625
1995-03-13 23:00:00,49.21875
1995-03-14 23:00:00,49.578125
1995-03-15 23:00:00,49.484375
1995-03-16 23:00:00,49.78125
1995-03-17 23:00:00,49.5625
1995-03-20 23:00:00,49.5625
1995-03-21 23:00:00,49.4375
1995-03-22 23:00:00,49.484375
1995-03-23 23:00:00,49.515625
1995-03-24 23:00:00,50.21875
1995-03-27 23:00:00,50.421875
